[43980:45580:0627/105656.428:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[43980:44672:0627/105656.644:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[43980:45580:0627/105656.729:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[43980:45580:0627/105700.490:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[43980:44672:0627/105700.495:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:44672:0627/105700.495:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:44672:0627/105700.497:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:44672:0627/105700.499:WARNING:leveldb_database.cc(141)] Unable to open D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata: IO error: D:\Robotics\OuractMain\Ouract_WispCPP7VR-Core\WispCPP7VR Core\WispCPP7VR Core\WispCPP7VR\Saved\webcache_6613\Default\shared_proto_db\metadata/MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:33116:0627/105700.606:WARNING:value_store_frontend.cc(47)] Reading ahfgeienlihckogmohjhadlkjgocpleb.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[43980:33116:0627/105700.607:WARNING:value_store_frontend.cc(47)] Reading mhjfbmdgcfjbbpaeojofohoefgiehjai.alarms from  failed: IO error: .../MANIFEST-000001: Unable to create sequential file (ChromeMethodBFE: 7::NewSequentialFile::1)
[34396:11280:0627/105700.836:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-BDE148651BCB372D74E343340EA354A4 will be ignored
[43980:45580:0627/105703.946:ERROR:device_event_log_impl.cc(196)] [10:57:03.940] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[43980:46700:0627/112751.804:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112808.804:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=81})
[43980:46700:0627/112809.805:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112811.805:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=81})
[43980:46700:0627/112819.806:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=82})
[43980:46700:0627/112823.806:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=81})
[43980:46700:0627/112837.809:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112842.810:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=79})
[43980:46700:0627/112846.810:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112847.810:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=79})
[43980:46700:0627/112848.810:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112852.811:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=81})
[43980:46700:0627/112859.810:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112909.811:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=81})
[43980:46700:0627/112915.810:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=82})
[43980:46700:0627/112916.811:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=81})
[43980:46700:0627/112918.812:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=80})
[43980:46700:0627/112919.812:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=79})
[43980:46700:0627/112920.812:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=78})
[43980:46700:0627/112923.812:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=76})
[43980:46700:0627/112924.812:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=75})
[43980:46700:0627/112926.812:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005BA4000BED40}, {new_limit=76})
